species,q_loss_W,core_temp_C,T_max_C,T_min_C,alive,solve_s,u_k_blub,u_BCI,u_h,u_omega_core,u_cche,u_ava,u_Ttn,u_fmr,phys_k_blub_scale,phys_BCI,phys_h_scale,phys_omega_core,phys_rete_eff,phys_ava,phys_Ttn,phys_fmr_watts,design,design_idx,morris_traj,morris_step
fin_whale,36839.210395011294,35.89597535270872,37.377894180420924,-2.0214689306329205,1,343.7,0.6,0.6,0.0,0.6,0.4,0.2,0.6,0.6,1.07,0.88,0.75,0.8,0.7989999999999999,0.4,9.0,7732.700000000001,morris,24,2,6
fin_whale,42855.387803161735,35.92613162961061,38.07838483378765,-2.037263876906991,1,357.2,0.6,0.6,0.0,0.6,0.4,0.8,0.6,0.6,1.07,0.88,0.75,0.8,0.7989999999999999,0.7,9.0,7732.700000000001,morris,25,2,7
fin_whale,42751.965309384934,35.935381053967205,38.078384835517284,-2.0372638769002833,1,390.5,0.6,0.6,0.0,0.6,1.0,0.8,0.6,0.6,1.07,0.88,0.75,0.8,0.98,0.7,9.0,7732.700000000001,morris,26,2,8
fin_whale,41366.72084599699,35.884708258259195,38.127456382435014,-2.0402861957321647,1,395.7,0.8,0.4,0.0,0.0,0.8,0.8,0.8,0.8,1.1600000000000001,0.82,0.75,0.5,0.98,0.7,11.0,8608.1,morris,27,3,0
fin_whale,38584.14250336755,35.91646340925229,38.42778196261992,-2.0321729905949155,1,374.4,0.2,0.4,0.0,0.0,0.8,0.8,0.8,0.8,0.89,0.82,0.75,0.5,0.98,0.7,11.0,8608.1,morris,28,3,1
fin_whale,41875.83064684792,35.89362054936572,38.93089352711485,-2.012114186768599,1,256.6,0.2,0.4,0.6,0.0,0.8,0.8,0.8,0.8,0.89,0.82,1.2,0.5,0.98,0.7,11.0,8608.1,morris,29,3,2
fin_whale,44890.84623232107,35.93053350897168,38.65401592970824,-2.1269178824994697,1,258.6,0.2,0.4,0.6,0.6,0.8,0.8,0.8,0.8,0.89,0.82,1.2,0.8,0.98,0.7,11.0,8608.1,morris,30,3,3
fin_whale,47370.16085700772,35.948741993216345,38.637126566876304,-2.0165508549792435,1,308.2,0.2,0.4,0.6,0.6,0.8,0.8,0.2,0.8,0.89,0.82,1.2,0.8,0.98,0.7,5.0,8608.1,morris,31,3,4
fin_whale,39595.09844704719,35.92203937297961,38.0180579112955,-2.413682746762902,1,309.9,0.2,0.4,0.6,0.6,0.8,0.2,0.2,0.8,0.89,0.82,1.2,0.8,0.98,0.4,5.0,8608.1,morris,32,3,5
fin_whale,39775.37157619704,35.90890590865445,38.01805797524969,-2.0095361054674754,1,309.3,0.2,0.4,0.6,0.6,0.2,0.2,0.2,0.8,0.89,0.82,1.2,0.8,0.697,0.4,5.0,8608.1,morris,33,3,6
fin_whale,39737.111716046966,35.88951415006028,37.92870863607493,-2.0095361066288433,1,315.5,0.2,0.4,0.6,0.6,0.2,0.2,0.2,0.2,0.89,0.82,1.2,0.8,0.697,0.4,5.0,5981.9,morris,34,3,7
fin_whale,37305.397045993166,35.90568239698297,38.22783645547793,-2.0071761768650163,1,303.5,0.2,1.0,0.6,0.6,0.2,0.2,0.2,0.2,0.89,1.0,1.2,0.8,0.697,0.4,5.0,5981.9,morris,35,3,8
fin_whale,44807.51658644152,35.92711486131856,38.30702618207317,-2.0395139287260236,1,343.9,0.8,0.8,0.2,0.2,1.0,0.6,0.0,0.6,1.1600000000000001,0.94,0.9,0.6,0.98,0.6,3.0,7732.700000000001,morris,36,4,0
fin_whale,47930.18866951041,35.91051384235368,38.700684400602825,-2.0169320377254962,1,314.4,0.8,0.8,0.8,0.2,1.0,0.6,0.0,0.6,1.1600000000000001,0.94,1.35,0.6,0.98,0.6,3.0,7732.700000000001,morris,37,4,1
fin_whale,50858.22515614632,35.88498580680704,38.42434473948276,-2.021806369146759,1,334.1,0.8,0.2,0.8,0.2,1.0,0.6,0.0,0.6,1.1600000000000001,0.76,1.35,0.6,0.98,0.6,3.0,7732.700000000001,morris,38,4,2
fin_whale,46135.59671213155,35.84610413575189,38.22453451024279,-2.1886530710626744,1,331.3,0.8,0.2,0.8,0.2,1.0,0.6,0.6,0.6,1.1600000000000001,0.76,1.35,0.6,0.98,0.6,9.0,7732.700000000001,morris,39,4,3
fin_whale,46087.88272903461,35.81959075383469,38.136350159519964,-2.1855809882455333,1,326.9,0.8,0.2,0.8,0.2,1.0,0.6,0.6,0.0,1.1600000000000001,0.76,1.35,0.6,0.98,0.6,9.0,5106.5,morris,40,4,4
fin_whale,49542.11196771227,35.874580923854694,37.98266147653953,-2.3016836196152326,1,325.6,0.8,0.2,0.8,0.8,1.0,0.6,0.6,0.0,1.1600000000000001,0.76,1.35,0.9,0.98,0.6,9.0,5106.5,morris,41,4,5
fin_whale,41735.78381681601,35.84564676550582,36.43404472234806,-2.8725337595160454,1,323.5,0.8,0.2,0.8,0.8,1.0,0.0,0.6,0.0,1.1600000000000001,0.76,1.35,0.9,0.98,0.3,9.0,5106.5,morris,42,4,6
fin_whale,41857.26203606682,35.835975296713116,36.488365300780686,-2.269073581231339,1,324.1,0.8,0.2,0.8,0.8,0.4,0.0,0.6,0.0,1.1600000000000001,0.76,1.35,0.9,0.7989999999999999,0.3,9.0,5106.5,morris,43,4,7
