species,q_loss_W,core_temp_C,T_max_C,T_min_C,alive,solve_s,u_k_blub,u_BCI,u_h,u_omega_core,u_cche,u_ava,u_Ttn,u_fmr,phys_k_blub_scale,phys_BCI,phys_h_scale,phys_omega_core,phys_rete_eff,phys_ava,phys_Ttn,phys_fmr_watts,design,design_idx,morris_traj,morris_step
bowhead,16947.308739115895,33.92566807465437,36.72670968766505,-1.9430595357340508,1,111.0,0.4,0.6,0.2,0.0,0.8,0.2,0.6,0.2,0.98,0.88,0.9,0.5,0.98,0.4,1.0,6638.719999999999,morris,56,6,2
bowhead,18313.768414491642,33.91068115709396,36.33169712196553,-1.8618409157966198,1,118.3,0.4,0.0,0.2,0.0,0.8,0.2,0.6,0.2,0.98,0.7,0.9,0.5,0.98,0.4,1.0,6638.719999999999,morris,57,6,3
bowhead,23075.617074881622,33.93929667527243,37.292625823290734,-1.9705246990157548,1,118.1,0.4,0.0,0.2,0.0,0.8,0.8,0.6,0.2,0.98,0.7,0.9,0.5,0.98,0.7,1.0,6638.719999999999,morris,58,6,4
bowhead,23214.371686632934,33.91726146203507,36.20574359231318,-1.970524701563022,1,118.1,0.4,0.0,0.2,0.0,0.2,0.8,0.6,0.2,0.98,0.7,0.9,0.5,0.697,0.7,1.0,6638.719999999999,morris,59,6,5
bowhead,24978.470331866756,33.90108590562568,35.81468834997804,-1.81060802772015,1,120.2,1.0,0.0,0.2,0.0,0.2,0.8,0.6,0.2,1.25,0.7,0.9,0.5,0.697,0.7,1.0,6638.719999999999,morris,60,6,6
bowhead,26949.2725962483,33.892602899194344,35.95635663763386,-2.0075173946663085,1,115.0,1.0,0.0,0.8,0.0,0.2,0.8,0.6,0.2,1.25,0.7,1.35,0.5,0.697,0.7,1.0,6638.719999999999,morris,61,6,7
bowhead,27348.113696640015,33.83944625132199,35.65667841678754,-1.9988201621731605,1,116.7,1.0,0.0,0.8,0.6,0.2,0.8,0.6,0.2,1.25,0.7,1.35,0.8,0.697,0.7,1.0,6638.719999999999,morris,62,6,8
bowhead,20811.139435217647,33.93981076875548,35.407918644682866,-2.0725270071610566,1,106.2,0.0,1.0,0.6,0.4,0.0,0.0,0.0,0.6,0.8,1.0,1.2,0.7,0.595,0.3,-5.0,8581.76,morris,63,7,0
bowhead,20635.140235950057,33.95198837945071,35.65589072173077,-2.0725207478683387,1,107.8,0.0,1.0,0.6,0.4,0.6,0.0,0.0,0.6,0.8,1.0,1.2,0.7,0.901,0.3,-5.0,8581.76,morris,64,7,1
bowhead,20793.76181463305,33.90381603741167,35.227335355287664,-2.0726273083338924,1,108.5,0.0,1.0,0.6,1.0,0.6,0.0,0.0,0.6,0.8,1.0,1.2,1.0,0.901,0.3,-5.0,8581.76,morris,65,7,2
bowhead,14159.382226492195,33.875589683594626,35.86839283872155,-2.0621015659845057,1,108.9,0.0,1.0,0.6,1.0,0.6,0.0,0.6,0.6,0.8,1.0,1.2,1.0,0.901,0.3,1.0,8581.76,morris,66,7,3
bowhead,15701.759927045685,33.863637308646446,35.64898025876994,-1.9587423120849508,1,111.8,0.6,1.0,0.6,1.0,0.6,0.0,0.6,0.6,1.07,1.0,1.2,1.0,0.901,0.3,1.0,8581.76,morris,67,7,4
bowhead,14876.217574342636,33.86835755602851,35.57156131610628,-1.831820431305971,1,116.7,0.6,1.0,0.0,1.0,0.6,0.0,0.6,0.6,1.07,1.0,0.75,1.0,0.901,0.3,1.0,8581.76,morris,68,7,5
bowhead,19608.571576685572,33.891296387588625,36.106930166125096,-1.9740182935771031,1,116.2,0.6,1.0,0.0,1.0,0.6,0.6,0.6,0.6,1.07,1.0,0.75,1.0,0.901,0.6,1.0,8581.76,morris,69,7,6
bowhead,19594.407976073904,33.84089039387828,35.82338145528257,-1.9740740942539787,1,116.3,0.6,1.0,0.0,1.0,0.6,0.6,0.6,0.0,1.07,1.0,0.75,1.0,0.901,0.6,1.0,5667.2,morris,70,7,7
bowhead,20805.660910701423,33.834214301392706,35.717137414245315,-1.8600418163179029,1,116.9,0.6,0.4,0.0,1.0,0.6,0.6,0.6,0.0,1.07,0.82,0.75,1.0,0.901,0.6,1.0,5667.2,morris,71,7,8
bowhead,23927.9657747288,33.897938293672894,35.8592148151144,-2.0394815726872366,1,110.6,0.8,0.6,0.4,0.8,0.0,0.8,0.6,0.8,1.1600000000000001,0.88,1.05,0.9,0.595,0.7,1.0,9553.28,morris,72,8,0
bowhead,23763.93895899863,33.915972194151095,36.52282461486078,-2.039481573188766,1,110.3,0.8,0.6,0.4,0.8,0.6,0.8,0.6,0.8,1.1600000000000001,0.88,1.05,0.9,0.901,0.7,1.0,9553.28,morris,73,8,1
bowhead,33867.71223631824,33.938261286961165,35.41103097066832,-2.1780805996272647,1,87.3,0.8,0.6,0.4,0.8,0.6,0.8,0.0,0.8,1.1600000000000001,0.88,1.05,0.9,0.901,0.7,-5.0,9553.28,morris,74,8,2
bowhead,33857.309811100466,33.88856794931428,35.28612810173581,-2.178155058510356,1,76.9,0.8,0.6,0.4,0.8,0.6,0.8,0.0,0.2,1.1600000000000001,0.88,1.05,0.9,0.901,0.7,-5.0,6638.719999999999,morris,75,8,3
bowhead,37276.978586275276,33.886156228475954,35.46493268379737,-2.2076556858758067,1,76.8,0.8,0.6,1.0,0.8,0.6,0.8,0.0,0.2,1.1600000000000001,0.88,1.5,0.9,0.901,0.7,-5.0,6638.719999999999,morris,76,8,4
bowhead,37031.48537257291,33.9327755805092,36.02177234501937,-2.212485609203952,1,79.6,0.8,0.6,1.0,0.2,0.6,0.8,0.0,0.2,1.1600000000000001,0.88,1.5,0.6,0.901,0.7,-5.0,6638.719999999999,morris,77,8,5
bowhead,38953.61027443221,33.92577206699019,36.05796046853942,-2.1652057945784122,1,82.1,0.8,0.0,1.0,0.2,0.6,0.8,0.0,0.2,1.1600000000000001,0.7,1.5,0.6,0.901,0.7,-5.0,6638.719999999999,morris,78,8,6
bowhead,36754.79091220969,33.93372320799676,36.01452657812672,-2.217308503118886,1,82.5,0.2,0.0,1.0,0.2,0.6,0.8,0.0,0.2,0.89,0.7,1.5,0.6,0.901,0.7,-5.0,6638.719999999999,morris,79,8,7
bowhead,27739.113745648225,33.92077582756667,35.903676442528194,-2.074092912426295,1,90.6,0.2,0.0,1.0,0.2,0.6,0.2,0.0,0.2,0.89,0.7,1.5,0.6,0.901,0.4,-5.0,6638.719999999999,morris,80,8,8
bowhead,19049.831066296632,33.907125839190655,35.93274371060585,-2.024604935064019,1,89.9,0.4,0.4,1.0,0.6,1.0,0.0,0.4,0.6,0.98,0.82,1.5,0.8,0.98,0.3,-1.0,8581.76,morris,81,9,0
bowhead,18771.36035287211,33.987196119887244,36.620869575325,-2.024746577553742,1,94.7,0.4,0.4,1.0,0.0,1.0,0.0,0.4,0.6,0.98,0.82,1.5,0.5,0.98,0.3,-1.0,8581.76,morris,82,9,1
bowhead,26293.770723089954,34.012580951574705,37.44507856080503,-2.1018942364569284,1,96.2,0.4,0.4,1.0,0.0,1.0,0.6,0.4,0.6,0.98,0.82,1.5,0.5,0.98,0.6,-1.0,8581.76,morris,83,9,2
bowhead,17645.366796134942,33.964369649830246,37.53999497878414,-2.029843636908595,1,97.1,0.4,0.4,1.0,0.0,1.0,0.6,1.0,0.6,0.98,0.82,1.5,0.5,0.98,0.6,5.0,8581.76,morris,84,9,3
bowhead,17740.23161689793,33.93644039186313,35.99472160195933,-2.0298444058946643,1,103.8,0.4,0.4,1.0,0.0,0.4,0.6,1.0,0.6,0.98,0.82,1.5,0.5,0.7989999999999999,0.6,5.0,8581.76,morris,85,9,4
bowhead,19361.39297295359,33.91353328374157,35.839777964591235,-1.9921084480536706,1,107.1,1.0,0.4,1.0,0.0,0.4,0.6,1.0,0.6,1.25,0.82,1.5,0.5,0.7989999999999999,0.6,5.0,8581.76,morris,86,9,5
bowhead,19329.520336478734,33.80877710598753,35.12062707096061,-1.9922109964140873,1,108.9,1.0,0.4,1.0,0.0,0.4,0.6,1.0,0.0,1.25,0.82,1.5,0.5,0.7989999999999999,0.6,5.0,5667.2,morris,87,9,6
bowhead,17991.274284962135,33.82741481947858,35.143940888081374,-2.0150602498384274,1,107.0,1.0,1.0,1.0,0.0,0.4,0.6,1.0,0.0,1.25,1.0,1.5,0.5,0.7989999999999999,0.6,5.0,5667.2,morris,88,9,7
bowhead,17268.33511141108,33.83306053575859,35.146063198687784,-1.9803425052284638,1,109.6,1.0,1.0,0.4,0.0,0.4,0.6,1.0,0.0,1.25,1.0,1.05,0.5,0.7989999999999999,0.6,5.0,5667.2,morris,89,9,8
bowhead,16395.941625076543,33.83464113186494,34.878222094230466,-1.9746491924032057,1,109.3,0.5617738380288388,0.868366811410882,0.39557925670169014,0.3314361986175024,0.07148854144477905,0.3551109740674278,0.8274467780891144,0.24027394551861636,1.0527982271129774,0.9605100434232645,1.0466844425262676,0.6657180993087513,0.6314591561368373,0.47755548703371387,3.2744677808911433,6834.354717751231,lhs,0,-1,-1
bowhead,26682.382303545033,33.9161319128645,36.31929900505355,-2.201431139470401,1,104.9,0.1805764729758664,0.7832911535756136,0.4630177240637181,0.4483313212310889,0.6413516331464518,0.9062038421282025,0.3856481479524516,0.25049829715130256,0.8812594128391399,0.9349873460726841,1.0972632930477886,0.7241656606155444,0.9220893329046904,0.7531019210641012,-1.1435185204754839,6884.020528242167,lhs,1,-1,-1
bowhead,21092.401433905987,33.948434802439635,35.68010310393174,-2.0296039681786056,1,107.4,0.20034825431959233,0.73143673659355,0.09147396618994115,0.46678071921310393,0.9827665155516353,0.13653249189867378,0.12459940857511406,0.6017863165696254,0.8901567144438166,0.919431020978065,0.8186054746424558,0.733390359606552,0.98,0.3682662459493369,-3.754005914248859,8590.437211368611,lhs,2,-1,-1
bowhead,30100.11786291877,34.024634812692284,36.23666270485535,-2.1210726018569517,1,107.8,0.7112406093466576,0.5246536427963532,0.6313259716218877,0.1961662096289289,0.8533133875776053,0.4418445459395692,0.03618273123106656,0.9533684937151362,1.120058274205996,0.8573960928389059,1.223494478716416,0.5980831048144645,0.98,0.5209222729697845,-4.638172687689335,10298.282795070645,lhs,3,-1,-1
bowhead,30713.22046833774,33.969590717494896,35.65628881198455,-2.1297095893955884,1,109.0,0.958729399456693,0.8530525955351056,0.33180332954716374,0.47875364484211025,0.2933140136152199,0.6433581398817074,0.07288246665269223,0.8702995097557492,1.231428229755512,0.9559157786605317,0.9988524971603728,0.7393768224210551,0.7445901469437621,0.6216790699408536,-4.271175333473078,9894.766898589527,lhs,4,-1,-1
bowhead,20703.697720965763,34.04145731947722,37.602127832190774,-2.038653045832973,1,108.5,0.1536399389905962,0.19736018459033386,0.2870646442279866,0.049230970825426074,0.623262014559621,0.6166586138438721,0.6093032488796055,0.9331192278287955,0.8691379725457683,0.7592080553771001,0.96529848317099,0.5246154854127131,0.9128636274254068,0.608329306921936,1.0930324887960552,10199.919961101157,lhs,5,-1,-1
bowhead,30848.441660265627,33.972200955226356,36.47247917138367,-2.183806198671789,1,106.3,0.4538807061463466,0.5710875387267423,0.918626871664537,0.2666163890604534,0.10940010574684002,0.9817737018856135,0.3678379466268928,0.7061413495882176,1.004246317765856,0.8713262616180226,1.4389701537484028,0.6333081945302267,0.6507940539308884,0.7908868509428068,-1.321620533731072,9097.352219759727,lhs,6,-1,-1
bowhead,29597.967502387834,33.98215546776572,36.111033371210226,-2.2243673185655553,1,106.1,0.42380205398519455,0.9939200315421327,0.45425814562940353,0.06421200470068768,0.3202087538998879,0.7225671405586017,0.13709361619864152,0.41508653119008926,0.9907109242933376,0.9981760094626397,1.0906936092220527,0.5321060023503439,0.7583064644889429,0.6612835702793008,-3.6290638380135847,7683.5243339089775,lhs,7,-1,-1
bowhead,32391.43171290079,33.96323159522103,36.31337096961283,-2.0754407006373867,1,102.9,0.7564541088764868,0.05248466013550643,0.47830098099186935,0.23430779774165664,0.49939578419680036,0.8822677600862211,0.2706534808071354,0.5713181320092189,1.1404043489944191,0.7157453980406518,1.108725735743902,0.6171538988708283,0.8496918499403682,0.7411338800431105,-2.2934651919286457,8442.434958047981,lhs,8,-1,-1
bowhead,13906.09123293718,33.92350619641894,37.32999315654797,-1.8543097440595488,1,80.5,0.19539860305027182,0.2656143041355417,0.07344036638785896,0.3283789078024732,0.9469109199275909,0.19347209284360517,0.9772989283892023,0.7836229368689109,0.8879293713726224,0.7796842912406625,0.8050802747908943,0.6641894539012366,0.98,0.3967360464218026,4.772989283892024,9473.726778134422,lhs,9,-1,-1
bowhead,22343.397782352455,33.94086430273859,35.98171649281227,-2.047059057923434,1,79.0,0.4599720142490205,0.6945813869972537,0.26557406173323156,0.5633454127044994,0.21056119924946878,0.46519487926872544,0.426645444874751,0.8328158405953824,1.0069874064120592,0.9083744160991761,0.9491805462999237,0.7816727063522497,0.702386211617229,0.5325974396343627,-0.7335455512524902,9712.68622727613,lhs,10,-1,-1
